survey_number;id_final;time;Q1;Q2;Q3;Q17;Q18;Q67;Q68;Q69;Q70;Q71;Q72;Q73;Q74;Q75;Q76;Q77;Q78;Q79;Q80
3;680;8/25/2022 23:32:44;Diminue beaucoup;Oui, tout à fait d'accord;Parce que de l'équilibre de la biodiversité dépend notre survie + ça n'est pas juste de tout saccager pour notre petit confort;Oui, tout à fait d'accord;Car ils sont à la base de l'alimentation de plein d'autres animaux, car ils contribuent à renouveler la terre et les déchets et car ce ne serait pas juste de ne pas les protéger (toutes les espèces ont le droit de l'être);32;Masculin;4;France;France;5;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Oui;
3;681;8/25/2022 23:37:57;Diminue beaucoup;Oui, tout à fait d'accord;Nécessite de la biodiversité pour l’équilibre et la survie de la planète et de l’écorce humaine ;Oui, tout à fait d'accord;Les insectes dont indispensables à la bonne marche de la planète ;53;Féminin;3;France;France;6;Master (bac+5);En activité;Ne se prononce pas;Non;Photographe amateur animzlier;Non;Non;
3;682;8/25/2022 23:42:35;Diminue beaucoup;Oui, tout à fait d'accord;La diversité est un equilibre;Oui, tout à fait d'accord;Respect de la chaîne alimentaire;39;Masculin;1;France ;France ;7;Bac;En activité;Ne se prononce pas;Non;Non;Oui;Non;
3;683;8/25/2022 23:45:41;Diminue beaucoup;Oui, tout à fait d'accord;"Monoculture,  gestion forestière pourrie,  gestion de la pêche côtière et hauturière inexistante
";Oui, tout à fait d'accord;Sans pollinisation ça pue le vieux slip;24;Masculin;4;France;France;7;Licence (bac+3);Etudiant;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;Aappma  le leguer
3;684;8/25/2022 23:54:25;Diminue beaucoup;Oui, tout à fait d'accord;La vie sous toutes ses formes doit être préservée ;Oui, tout à fait d'accord;Ils sont liés à la pollinisation des végétaux, ils sont sources d aliments pour d autres espèces et parce qu ils sont une manifestation de la vie et doivent en tant que telle être respecter.;52;Féminin;5;France;Guyane française ;7;Master (bac+5);En activité;Complètement à gauche;Non;Non;Oui;;Extinction Rébellion 
3;685;8/25/2022 23:57:08;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité des espèces est mise en danger par la pression humaine ;Non, pas d'accrod;Ils nourrissent les oiseaux ;73;Féminin;4;France je ;France ;7;Master (bac+5);Retraité;Plutôt de droite;Non;Non;Non;Non;
3;686;8/26/2022 0:02:55;Diminue beaucoup;Oui, tout à fait d'accord;c'est notre survie à toustes qui est en jeu;Oui, tout à fait d'accord;sont le maillon animal du végétal;56;Féminin;3;france;france;7;Licence (bac+3);;Plutôt de gauche;Non;Oui, mais pas entomologiste;Oui;;lpo, goupil connexion
3;687;8/26/2022 0:03:03;Diminue beaucoup;Oui, tout à fait d'accord;Aucune raison que les autres êtres vivants pâtissent de l activité humaine ;Oui, tout à fait d'accord;Chaque être vivant se doit d être protégé et les interactions au sein des écosystèmes sont trop dépendantes des insectes notamment pour la reproduction vegetale et dans la chaîne alimentaire ;49;Féminin;2;France ;France ;6;Doctorat (bac+8);En activité;Centre;Oui, indirectement;Oui, mais pas entomologiste;Oui;Non;L apbg s appelait avant la société naturaliste ou un truc de ce genre
3;688;8/26/2022 0:03:51;Diminue beaucoup;Oui, tout à fait d'accord;Parce que la Vie dépend de cette biodiversité;Oui, tout à fait d'accord;Parce que trop peu de gens leur prête d'attention et les détruise par ignorance ;65;Féminin;2;France ;France ;6;Bac;Retraité;Ne se prononce pas;Non;Oui, mais pas entomologiste;Oui;Non;
3;689;8/26/2022 0:16:33;Diminue un peu;Oui, tout à fait d'accord;C’est important pour nôtre survie. ;Oui, d'accord;Parce que nous reposons tous sur les insectes. C’est le fondement de notre chaîne alimentaire. ;31;Féminin;4;Royaume-Uni ;France ;6;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Non;LPO, rainforest alliance, coral gardeners
3;690;8/26/2022 0:27:50;Diminue beaucoup;Oui, tout à fait d'accord;des espèces autrefois observées en grand nombre dans mon environnement proche le sont dans de petites proportions désormais;Oui, tout à fait d'accord;role dans la pollinisation ,dans le recyclage de la matière organique, dans la chaine alimentaire....;53;Féminin;4;france;france;7;Master (bac+5);En activité;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Oui;LPO
3;691;8/26/2022 0:41:29;Diminue beaucoup;Oui, tout à fait d'accord;L’activité humaine cause l’extinction d’espèces en masse, urbanisation croissante, utilisation de pesticides, destruction des espaces naturels etc….;Oui, tout à fait d'accord;Pesticides ;37;Féminin;5;France;France;7;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Non;Cappenvironnement 
3;692;8/26/2022 0:47:38;Diminue beaucoup;Oui, tout à fait d'accord;Tout est interdépendant. Si un élément de la trame disparaît, tout s'écroule. ;Oui, tout à fait d'accord;Ils sont à la base des écosystèmes ;50;Féminin;3;France ;France ;6;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Non;LPO WWF
3;693;8/26/2022 0:54:49;Diminue beaucoup;Oui, tout à fait d'accord;Nous sommes tous liés comme une chaine. Si un maillon disparait il y a un déséquilibre qui peux être fatal pour d autres espèces ;Oui, tout à fait d'accord;Ils sont en bas de l echelle alimentaire;30;Féminin;1;France;France;6;Licence (bac+3);Mère au foyer ;Plutôt de gauche;Non;Je compte les oiseaux du jardin 1 fois pas ans;Oui;Non;
3;694;8/26/2022 1:01:39;Diminue beaucoup;Oui, tout à fait d'accord;Beaucoup d'insecte en moins donc trou dans la chaîne alimentaire conséquence oiseaux en moins et déséquilibre biologique. ;Oui, tout à fait d'accord;Pour que la chaîne biologique ne soit pas cassé. ;47;Masculin;2;France ;Alabama ;6;Master (bac+5);En activité;Ne se prononce pas;Oui, indirectement;Oui, mais pas entomologiste;Ne se prononce pas;Oui;
3;695;8/26/2022 1:09:17;Diminue beaucoup;Oui, tout à fait d'accord;Indispensable à la cohérence des écosystèmes.;Oui, tout à fait d'accord;Ils agissent à différent niveaux : pollinisation, d'expertise g;42;Masculin;4;France;France ;7;Licence (bac+3);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;
3;696;8/26/2022 2:24:50;Diminue beaucoup;Oui, tout à fait d'accord;Les enjeux de sa préservation sont majeurs car il en va de l'avenir de l'Humanité. ;Oui, tout à fait d'accord;;44;Féminin;4;Amérique du Sud (Cayenne);France ;6;Bac;En activité;Ne se prononce pas;Non;Non;Oui;Oui;Non
3;697;8/26/2022 3:06:12;Diminue beaucoup;Oui, tout à fait d'accord;Car elle est en déclin face à l'impact grandissant de nos activités et destructions d'habitats;Oui, tout à fait d'accord;Pour leurs rôles dans les écosystèmes : pollinisation, alimentation d'autres espèces, cycle de la matière pour les détritivores, régulations d'auttes espèces, ...;43;Féminin;4;France;France;7;Master (bac+5);En activité;Centre;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;698;8/26/2022 3:33:19;Diminue beaucoup;Oui, tout à fait d'accord;Si la biodiversité est de plus en plus faible, l'être humain disparaîtra ;Oui, tout à fait d'accord;Ce sont eux qui pollénisent et assurent la diversité génétique les plantes, ils aèrent les sols, certains dégradent les déchets organiques. C'est grâce à eux que nous mangeons des fruits et légumes et que nous respirons.;34;Féminin;3;France;France;6;Bac;En activité;Plutôt de gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Oui;
3;699;8/26/2022 4:02:24;Diminue beaucoup;Oui, tout à fait d'accord;La notion de chaîne de la vie. Alimentaire déjà mais aussi les boucles et interactions. Nous faisons partie d'un tout... D'un système.... D'un écosystème. ;Oui, tout à fait d'accord;Ils sont part intégrantes du cycle de la vie. L'impact de leur disparition sur les autres maillons de la chaîne alimentaire est colossale. ;42;Masculin;3;France;94;4;Bac;En activité;Complètement à gauche;Oui, indirectement;Non;Oui;Non;LPO
3;700;8/26/2022 4:53:33;Diminue beaucoup;Oui, tout à fait d'accord;Je crois que la disparition d’espèces provoque la disparition d’autres espèces (moins d’insectes, moins d’oiseaux). La prolifération d’espèces invasives rompt des équilibres et provoque la disparition d’autres espèces (écureuil à ventre rouge/écureuil roux), (frelon asiatique/ frelon européen). On appauvrit ce que la nature a mis des millénaires à construire.;Oui, tout à fait d'accord;Les insectes sont à la base de la chaîne alimentaire : ils nourrissent des animaux qui nourrissent eux même d’autres animaux et ils servent à la pollinisation des plantes;60;Féminin;1;France;France;7;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Oui;Non;
3;701;8/26/2022 5:14:46;Diminue beaucoup;Oui, d'accord;;Oui, tout à fait d'accord;Maillon de base des réseaux tropiques et importance écologique notamment avec la pollinisation;26;Masculin;5;France ;France ;7;Master (bac+5);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;Lpo
3;702;8/26/2022 6:43:54;Diminue beaucoup;Oui, tout à fait d'accord;Communication des études scientifiques montrant l'érosion de la biodiversité des especes;Oui, tout à fait d'accord;Base de la chaîne alimentaire des autres espèces. Pollinisation et donc reproduction des plantes. Si on les protege on protege le reste. L homme se focalise trop sur ses semblables les mammifères et négligé la protection des insectes;53;Masculin;3;France;France;6;Master (bac+5);Au placard;Plutôt de gauche;Non;Oui mais je ne le considere pas entomologiste;Ne se prononce pas;Oui;
3;703;8/26/2022 6:45:36;Diminue beaucoup;Oui, tout à fait d'accord;J'aime l'idée d'Aurélien Barreau selon laquelle il faut s'appliquer à trouver de nouveaux concepts pour parler de la biodiversité non plus comme qqchose qui nous entoure. L'espèce humaine est partie dépendante de ce tout, le corps humain est déjà un ensemble de biotopes. D'un point de vue intéressé pour l'espèce humaine, il est crucial de préserver les conditions de survie et d'un point de vue éthique je pense qu'il est bon de vivre dans un monde de soin, de cohabitation avec toute forme de vie dans les limites du bien-être de chaque espèce (je viens d'éclater un moustique ^^);Oui, tout à fait d'accord;Rôle essentiel dans le maintien des conditions nécessaires à la survie de l'espèce humaine ;33;Féminin;1;France ;France ;6;Licence (bac+3);En activité;Complètement à gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Oui;FNE
3;704;8/26/2022 7:14:01;Diminue beaucoup;Oui, tout à fait d'accord;Tout le monde participe à l'équilibre planétaire ;Oui, tout à fait d'accord;Les insectes participent activement à l'équilibre planétaire ;38;Féminin;3;France;France ;5;Bac;Maman au foyer;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Non;Spa
3;705;8/26/2022 7:17:05;Diminue beaucoup;Oui, tout à fait d'accord;L'effondrement du nombre d'insectes et d'oiseaux par exemple demande une réaction urgente de protection.;Oui, tout à fait d'accord;;39;Féminin;1;France ;France ;5;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Oui;Non;Greenpeace 
3;706;8/26/2022 7:22:16;Diminue beaucoup;Oui, tout à fait d'accord;Pour conserver une variété des espèces, car la richesse du vivant et des écosystèmes en dépend ;Oui, tout à fait d'accord;Ils font partie intégrante des écosystèmes. Ils pollinisent, aèrent les sols, servent de nourriture aux oiseaux et mammifères, entrent dans les chaînes alimentaires, fabriquent de la masse organique utile aux autres espèces ;50;Féminin;4;France ;France ;6;Licence (bac+3);En activité;Complètement à gauche;Oui, indirectement;Non;Oui;Oui;
3;707;8/26/2022 7:23:52;Diminue beaucoup;Oui, tout à fait d'accord;Préserver la biodiversité sera aussi respecter notre environnement de vie et notre propre statut d'être vivant ;Oui, tout à fait d'accord;Ils tiennent un rôle prépondérant dans les équilibres des écosystèmes et sont menacés directement par nos modes de vie;40;Féminin;2;France;France;6;Master (bac+5);En activité;Ne se prononce pas;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;708;8/26/2022 7:26:30;Diminue beaucoup;Oui, tout à fait d'accord;"Pour des raisons scientifiques mais aussi ""philosophiques"". Il m'a toujours sembler terrifiant de  voir que nous avions la capacité de détruire et faire disparaitre des espèces que nous étions dans l'incapacité de ""recréer"". Et nous ne maîtrisons pas les interactions avec leur biotope et que toute disparition d'espèces a des Impacts sur leur écosystème.";Oui, tout à fait d'accord;Essentiels pat leurs interactions ;57;Féminin;2;France ;France ;6;Master (bac+5);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;709;8/26/2022 7:33:37;Diminue beaucoup;Oui, tout à fait d'accord;trops d'espèces disparaissent;Oui, tout à fait d'accord;leur disparition, car leur lieu d'habitation disparait;56;Féminin;1;france;france;7;Bac;En activité;Centre;Non;un peu tout mais pas pro;Oui;Oui;noé conservation, lpo
3;710;8/26/2022 7:35:04;Diminue beaucoup;Oui, tout à fait d'accord;La disparition de la biodiversité met en danger la planète et les humains ;Oui, tout à fait d'accord;Pour l équilibre de la nature;50;Féminin;2;France;;5;Licence (bac+3);En activité;Plutôt de gauche;Non;Ne se prononce pas;Oui;Ne se prononce pas;
3;711;8/26/2022 7:36:20;Diminue beaucoup;Oui, tout à fait d'accord;Avec le dérèglement climatique, le moindre espace de biodiversité doit être préservé et pour cela il faut stopper les projets, les entreprises de manière urgente et concrète, la nature ne peut faire face seule;Oui, tout à fait d'accord;Les insectes sont les ouvriers invisiblent du vivant, pour les végétaux mais aussi pour les animaux qui s'en nourrissent ;32;Féminin;3;France ;France ;5;Master (bac+5);En activité;Complètement à gauche;Non;Non;Oui;Non;
3;712;8/26/2022 8:10:16;Diminue beaucoup;Oui, tout à fait d'accord;Pour le bien être et la préservation de tous ;Oui, tout à fait d'accord;Indispensable à la survie d’autres espèces ;56;Féminin;4;France ;France ;5;Master (bac+5);En activité;Centre;Non;Non;Oui;Non;Lpo
3;713;8/26/2022 8:14:34;Diminue beaucoup;Oui, tout à fait d'accord;C’est notre obligation vis à vis des générations futures ;Oui, tout à fait d'accord;Parce qu’ils sont indispensables aux chaînes alimentaires ( dégradation des végétaux morts, pollinisation);66;Masculin;2;France;France;7;Master (bac+5);Retraité;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;Aspas, LPO, association de sauvegarde et de protection des mammifères de France,…
3;714;8/26/2022 8:30:45;Diminue beaucoup;Oui, tout à fait d'accord;la biodiversité est la base de la fonctionnalité de nos écosystèmes, de nos ressources;Oui, tout à fait d'accord;au commencement de la fonctionalité des écosystèmes : pollinisateurs, espèces fourragères...;48;Masculin;2;france;france;6;Licence (bac+3);En activité;Ne se prononce pas;Oui, directement;Oui, mais pas entomologiste;Non;Non;
3;715;8/26/2022 8:34:04;Diminue un peu;Oui, tout à fait d'accord;L’écosystème est un tout. Enlever une maille endommage le reste, qui est essentielle à la stabilité de notre planète. ;Oui, tout à fait d'accord;Elles sont essentielles pour la pollinisation de beaucoup de plantes. Elles sont la base d’alimentation d’énormément d’espèces. Certaines sont des prédateurs d’autres petites insectes nuisibles. Elles jouent un rôle important dans la biodégradation d’animaux et matières végétales. ;67;Féminin;3;Grande Bretagne ;France;6;Bac;En activité;Plutôt de gauche;Non;Oui, mais pas entomologiste;Oui;Oui;Vivarmor Nature, Groupe Mammalogique Breton
3;716;8/26/2022 8:39:47;Diminue beaucoup;Oui, tout à fait d'accord;Pour notre survie,  nos enfants et la terre nourricière ;Oui, tout à fait d'accord;Premier maillon de la chaîne alimentaire et pour poleniser ;55;Féminin;5;France ;France ;7;Licence (bac+3);En activité;Ne se prononce pas;Oui, indirectement;Oui, mais pas entomologiste;Oui;Oui;Lpo et greenpeace 
3;717;8/26/2022 8:41:34;Diminue beaucoup;Oui, tout à fait d'accord;Sans la biodiversite c'est toute la planète qui se deregle ;Oui, tout à fait d'accord;Les insectes on a role important dans la biodiversite;32;Féminin;3;France ;France ;6;Licence (bac+3);En activité;Ne se prononce pas;Non;Non;Oui;Oui;
