id;Q2;Q3;;;;;;;;;;;;;;
id_final;Pensez-vous que la biodiversité ait besoin d’être protégée ?;Pour quelles raisons pensez-vous cela ?;Q3_SERVICES_RESOURCES;Q3_INTERCONNECTED;Q3_HUMAN_PROTECTION;Q3_SPECIES_PROTECTION;Q3_THREATENED;Q3_RIGHT_TO_EXIST;Q3_HUMAN_RESPONSIBILITY;Q3_LIFE_PROTECTION;Q3_ECOSYSTEM_PROTECTION;Q3_BEAUTY;Q3_FUTURE_GENERATIONS;Q3_SADNESS;Q3_RESILIENCE;Q3_SPECIES_NOT_TO_PROTECT
932;Oui, tout à fait d'accord;Les espèces en voie de disparition, les écosystèmes détruit par l’être humain et ses activités, la pollution…;0;0;0;0;1;0;1;0;0;0;0;0;0;0
933;Oui, tout à fait d'accord;Préserver l'ecosysteme;0;0;0;0;0;0;0;0;1;0;0;0;0;0
934;Oui, tout à fait d'accord;Parce qu'il est important de sensibiliser le bipède sans plumes à la conservation de la faune et flore sauvage qui vont très mal. Nous ne laissons pas assez d'espace à la nature pour qu'elle reprenne ses droits. Les fourmis remplaceraient aisément les pesticides par exemple.;0;0;0;0;1;1;1;0;0;1;0;0;0;0
935;Oui, tout à fait d'accord;C'est un élément important pour la préservation des écosystèmes;0;0;0;0;0;0;0;0;1;0;0;0;0;0
936;Oui, tout à fait d'accord;nous vivons la 6ème extinction de masse;0;0;0;0;1;0;0;0;0;0;0;0;0;0
937;Oui, tout à fait d'accord;Car c'est ce qui permet d'avoir un bon équilibre sur Terre;0;1;0;0;0;0;0;1;0;0;0;0;0;0
938;Oui, tout à fait d'accord;Au delà de la beauté de la nature, celle ci est nécessaire à la connaissance (scientifique, médicale ………etc);1;0;0;0;0;0;0;0;0;1;0;0;0;0
939;Oui, tout à fait d'accord;Équilibre faune/flore, la survie du vivant et de l’espèce humaine ;0;1;1;0;0;0;0;1;0;0;0;0;0;0
940;Oui, tout à fait d'accord;Elle contribue à l'équilibre de la vie ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
941;Oui, tout à fait d'accord;Sans mesures de protection,  la biodiversité continuera à décliner car il n'y a que  par la contrainte que le système productiviste qui la détruit peut être freiné.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
942;Oui, tout à fait d'accord;Selon moi les gens ne sont pas forcément suffisamment convient de l'impact de l'humain sur la biodiversité, sans compter la chasse, comme le déterrage de certains animaux etc...;0;0;0;0;1;0;1;0;0;0;0;0;0;0
943;Oui, tout à fait d'accord;La vie n'a pas de prix;0;0;0;0;0;1;0;0;0;0;0;0;0;0
944;Oui, tout à fait d'accord;la biodiversité est un ensemble.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
945;Oui, d'accord;Les activités humaines modifient profondément les écosystèmes et remettent en cause des équilibres qui conditionnent en partie notre accès à la nourriture et à l'eau.;0;1;1;0;0;0;1;0;0;0;0;0;0;0
946;Oui, tout à fait d'accord;On a deja exterminé une grosse partie de la biodiversitee, ça commence à être urgent de sauver ce qui peut encore l'être. ;0;0;0;0;1;0;1;0;1;0;0;0;0;0
947;Oui, tout à fait d'accord;Déclin pour cause activités humaines;0;0;0;0;1;0;1;0;0;0;0;0;0;0
948;Oui, tout à fait d'accord;C’est aussi une histoire de survie pour les humains;0;0;1;0;0;0;0;0;0;0;0;0;0;0
949;Oui, tout à fait d'accord;Parce que la biodiversité - dont nous faisons partie - est indispensable à la vie humaine et qu'elle fait face à une sixième extinction dont nous sommes responsables.;0;1;1;0;1;0;1;0;0;0;0;0;0;0
950;Oui, tout à fait d'accord;l’espèce humaine est devenue trop prédatrice;0;0;0;0;0;0;1;0;0;0;0;0;0;0
951;Oui, tout à fait d'accord;Moins de produits polluants ;0;0;0;0;0;0;1;0;0;0;0;0;0;0
952;Oui, tout à fait d'accord;La biodiversité est liée a la resilience des ecosystemes. Les ecosystemes apportent de nombreux services: agriculture, regulation du climat, regulation des pathogens, bibliotheque moleculaire, ...;1;1;0;0;0;0;0;0;0;0;0;0;1;0
953;Oui, tout à fait d'accord;Nous faisons partie d’un grand tout et ne pouvons pas survivre dans cette richesse de la faune et la flore . C’est l’effet  Domino: une espèce disparaît ( végétale ou animale) et d’autres disparaissent en cascade à la suite . N’oyez sommes toux liés et ignorons encore tellement de choses sur le vivant . ;0;1;1;0;0;0;0;0;0;0;0;0;0;0
954;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
955;Oui, tout à fait d'accord;Préservation des espèces ;0;0;0;1;0;0;0;0;0;0;0;0;0;0
956;Oui, tout à fait d'accord;necessaire à notre propre survie;0;0;1;0;0;0;0;0;0;0;0;0;0;0
957;Oui, tout à fait d'accord;La Biodiversité est indispensable pour l'homme ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
958;Oui, tout à fait d'accord;Les espèces  qui disparaissent ne pourront jamais réapparaitre. A partir de ce moment, si nous voulons protégé la vie telle que nous la connaissons il est nécessaire de préservé les espaces de vie de ces espèces. Le mot n'est peut-être pas protéger mais respecter simplement?;0;0;0;0;1;1;0;0;0;1;0;0;0;0
959;Oui, tout à fait d'accord;Vie de la planète ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
960;Oui, tout à fait d'accord;Le nombre d'espèces est en fort déclin. ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
961;Oui, tout à fait d'accord;Elle est indispensable à notre survie sur Terre.;0;0;1;0;0;0;0;0;0;0;0;0;0;0
962;Oui, tout à fait d'accord;Parce que les hommes sont responsables des perturbations subies ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
963;Oui, d'accord;Nous sommes en lien avec cette biodiversité;0;0;1;0;0;0;0;0;0;0;0;0;0;0
964;Oui, tout à fait d'accord;Participe aux équilibres des différents écosystèmes ;0;1;0;0;0;0;0;0;1;0;0;0;0;0
965;Oui, tout à fait d'accord;"Parce que je suis naturaliste et spécialisé en milieux naturels faune & biodiversité j''ai vu le déclin de mes yeux en 50 ans. J'avais d'ailleurs crée un parc de la biodiversité en 2009 ou était venu me voir Allain Bougrain Dubourg mais j'ai été obligé de le fermer par ma collectivité locale (département), cela montre tout le véritable intérêt qu'ils ont pour cette cause... 

A présent je suis indépendant, si cela vous intéresse cherchez ""SIMTOF"", sur le net. ";0;0;0;0;1;0;0;0;0;0;0;0;0;0
966;Oui, tout à fait d'accord;"Parce que toutes les espèces et les écosystèmes forment un tout, et quand l'un d'entre eux est menacé ou disparaît c'est toute la biodiversité qui est menacée 
";0;1;0;0;0;0;0;0;1;0;0;0;0;0
967;Oui, d'accord;je ne comprends pas pourquoi on continue à construire sur des terres arables ou sauvages des zones d'activités alors que d'autres zones d'activités ou des zones abandonnées sont déjà disponibles.On a suffisamment de zones bétonnées disponibles sans qu'on aie à déloger des animaux et des plantes.;0;0;0;0;0;0;1;0;0;0;0;0;0;0
968;Oui, tout à fait d'accord;La biodiversité permet une meilleure évolution des espèce, une meilleure durabilité de celle ci et ralenti l'epuisement des ressources, le temps qu'elles se renouvellent;0;0;0;0;0;0;0;0;0;0;0;0;1;0
969;Oui, tout à fait d'accord;"La biodiversité est nécessaire à la vie sur la terre. 
Toutes les espèces dont l'homme ont besoin de la biodiversité.
Malheureusement si on parle beaucoup de biodiversité aujourd'hui, on explique très très mal ses fonctions et pourquoi il faut la préserver
";0;1;1;0;0;0;0;1;0;0;0;0;0;0
970;Oui, tout à fait d'accord;Chaque espèce joue son rôle dans la Nature : une espèce qui disparaît trouble l'équilibre de nos écosystèmes, je pense!;0;1;0;0;0;0;0;0;1;0;0;0;0;0
971;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
972;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
973;Oui, tout à fait d'accord;"Selon moi elle constitue un ensemble en équilibre  ; des espèces qui disparaissent peuvent entraîner des diminutions puis disparitions en chaîne et exponentielles";0;1;0;1;0;0;0;0;0;0;0;0;0;0
974;Oui, tout à fait d'accord;La biodiversité est nécessaire à l'équilibre de la planète et donc au maintien de la vie sur Terre;0;1;0;0;0;0;0;1;0;0;0;0;0;0
975;Oui, tout à fait d'accord;Changement climatique et activités humaines excessive ;0;0;0;0;0;0;1;0;0;0;0;0;0;0
976;Oui, tout à fait d'accord;La vie de l’humain dépend de la biodiversité ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
977;Oui, tout à fait d'accord;Pour stopper le déclin ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
978;Oui, tout à fait d'accord;C'est le fondement de toute vie et de tout fonctionnement des écosystèmes sur la planète;0;0;0;0;0;0;0;1;0;0;0;0;0;0
979;Oui, tout à fait d'accord;Espèces disparues, besoin de tous pour l équilibre du monde;0;1;0;0;1;0;0;1;0;0;0;0;0;0
980;Oui, tout à fait d'accord;Les espèces végétales, animales, l'environnement sont l'essence même de la vie humaine;0;0;1;0;0;0;0;0;0;0;0;0;0;0
981;Oui, tout à fait d'accord;c'est la base de la vie et de son équilibre;0;1;0;0;0;0;0;1;0;0;0;0;0;0
982;Oui, tout à fait d'accord;Nous faisons partie totalement de ce monde du vivant, la protéger c'est nous protéger auss5;0;1;1;0;0;0;0;0;0;0;0;0;0;0
983;Oui, tout à fait d'accord;Protéger le vivant dans son ensemble ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
984;Oui, tout à fait d'accord;Les changements climatiques, la betonisation jouent sur le déclin de la biodiversite;0;0;0;0;1;0;1;0;0;0;0;0;0;0
985;Oui, tout à fait d'accord;Chaque chiffre que je lis sur le nombre d'espèces qui disparaissent me semble trop important ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
986;Oui, tout à fait d'accord;Pour le bien être de tous les êtres vivants et de la vie sur Terre;0;0;0;0;0;0;0;1;0;0;0;0;0;0
987;Oui, tout à fait d'accord;L'homme en fait partie et ne peut survivre sans elle...;0;1;1;0;0;0;0;0;0;0;0;0;0;0
988;Oui, tout à fait d'accord;Le réchauffement climatique malgré tous les efforts a déjà commencé à faire disparaître beau coups d’habitats d’animaux/ l’agriculture intensive aussi. Même si on observe un éveil des consciences, le mal est déjà fait et il faut donc maintenant préserver les espèces notamment celles qui sont en dangers d’extinction;0;0;0;1;1;0;1;0;0;0;0;0;0;0
989;Oui, tout à fait d'accord;S'il n'y a pas de biodiversité alors il n'y a pas de vie pérenne possible.;0;0;0;0;0;0;0;1;0;0;0;0;0;0
990;Oui, tout à fait d'accord;"Il en va de notre survie à tous. Les équilibres naturels sont fragiles, fruit d'une longue évolution que les ""progrès"" industriels menacent chaque jour un peu plus";0;1;1;0;1;0;1;0;0;0;0;0;0;0
991;Oui, tout à fait d'accord;Parce que la qualité de notre vie en dépend ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
992;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
993;Oui, tout à fait d'accord;Par principe, par utilitarisme (50% des medocs viennent du vivant), et parce que toute perte est définitive ! C'est terrible toute cette diversité qui ne reviendra jamais;1;0;0;0;0;1;0;0;0;1;0;1;0;0
994;Oui, tout à fait d'accord;Enjeu planétaire ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
