id_final;Q17;Q18;;;;;;;;;;;;;;;;
id_final;Pensez-vous que les insectes aient besoin d’être protégés ?;Pour quelles raisons pensez-vous cela ?;Q18_SERVICES_RESOURCES;Q18_INTERCONNECTED;Q18_HUMAN_PROTECTION;Q18_SPECIES_PROTECTION;Q18_SPECIES_NOT_TO_PROTECT;Q18_UNPLEASANT;Q18_THREATENED;Q18_BEES;Q18_RIGHT_TO_EXIST;Q18_HUMAN_RESPONSIBILITY;Q18_LIFE_PROTECTION;Q18_ECOSYSTEM_PROTECTION;Q18_BEAUTY;Q18_INDICATOR;Q18_BIG_PART_BIODIVERSITY;Q18_SADNESS
923;Oui, d'accord;Ils assurent la polinisation des fleurs,  ils servent de nourriture aux espèces animales;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
924;Oui, tout à fait d'accord;On en croise de moins en moins d'espèces (je vis dans une grande plaine agricole) ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
925;Oui, d'accord;pour l'equilibre;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
926;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
927;Oui, tout à fait d'accord;Parce que chacun a son utilité ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
928;Oui, d'accord;Préservation des auxiliaires de cultures ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
929;Oui, tout à fait d'accord;Même raison que la question analogue précédente. Instrumental : pollinisation notamment.;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
930;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
931;Oui, tout à fait d'accord;Nous en sommes dépendant pour notre alimentation, et autres services qu ils rendent,  ils sont à la base de la chaîne alimentaire ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
932;Oui, tout à fait d'accord;Ils sont partie prenante de la biodiversité, font partie de l’équilibre de la nature.;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
933;Oui, d'accord;Préserver les chaînes alimentaires ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
934;Oui, tout à fait d'accord;Parce qu'ils sont essentielles à la biodiversité ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
935;Oui, tout à fait d'accord;Ils sont essentiels pour le bon fonctionnement des écosystèmes;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
936;Oui, tout à fait d'accord;plus de 80% des insectes ont déjà disparu récemment;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
937;Oui, tout à fait d'accord;Ils font partit du cycle de la vie;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
938;Oui, tout à fait d'accord;Notamment leur rôle de pollinisateur. ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
939;Oui, tout à fait d'accord;Pollinisation équilibre ecosystemique;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
940;Oui, tout à fait d'accord;Ils font partie de l'écosystème ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
941;Oui, tout à fait d'accord;Sans mesure certaines espèces vont continuer de décliner ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
942;Oui, tout à fait d'accord;Car beaucoup de produits toxiques sont encore utilisés dans les cultures, causant la mort de beaucoup d'insectes;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
943;Oui, tout à fait d'accord;Elles sont à l'origine de beaucoup de choses favorisant la biodiversité.;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
944;Oui, tout à fait d'accord;la chaine alimentaire.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
945;Ne sais pas;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
946;Oui, tout à fait d'accord;c'est la base. Pas d'insecte, pas de vie humaine. ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
947;Oui, tout à fait d'accord;ils jouent des rôles importants comme la pollinisation, la décomposition ...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
948;Oui, tout à fait d'accord;Rôle écologique dans le biodiversité ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
949;Oui, tout à fait d'accord;Parce qu'ils sont à la base de certaines chaines alimentaires et donc s'ils disparaissent toutes les espèces qui s'en nourrissent disparaitront, parce qu'ils nous apportent des services considérables et indispensables à notre survie : pollinisation notamment, parce que tout simplement ils ont le droit de vivre comme toutes les espèces !;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
950;Oui, tout à fait d'accord;Leur rôle majeur entre autre dans la politisation et dans le cycle de la matière organique et donc dans la survie de nombreuses autres espèces dont l’homme. ;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
951;Oui, tout à fait d'accord;Sert à pollinariser les fleurs et les légumes ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
952;Oui, tout à fait d'accord;Ils ont un role majeur dans les ecosystemes: Degradation de la matiere organique, controle des pathogens, polenisation;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
953;Oui, tout à fait d'accord;Comme plus haut: indispensables à la chaîne du vivant et à la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
954;Oui, tout à fait d'accord;"ils pollinisent, transforment les matières, entretiennent la végétation. Ils ont aussi le droit d'exister même s'ils n'avaient pas ""d'utilité"". ";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
955;Oui, d'accord;Diminution de biodiversité ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
956;Oui, tout à fait d'accord;écosystème ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
957;Oui, tout à fait d'accord;Ils font partie de l'écosystème, donc un maillon de la chaîne ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
958;Oui, tout à fait d'accord;Indispensables à la reproduction de la majorité des plantes qui sont elles indispensables à toutes vies;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
959;Oui, tout à fait d'accord;Biodiversité et vie;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
960;Oui, tout à fait d'accord;Les insectes sont pollinisateurs des plantes et arbres fruitiers, et servent aussi de nourriture à beaucoup d'animaux !! ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
961;Oui, tout à fait d'accord;Indispensable dans les processus de fonctionnement de nombreux écosystèmes.;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
962;Oui, tout à fait d'accord;Parce que les hommes détruisent les écosystèmes dont ils ont besoin pour vivre. Pas légitime à faire ça et les insectes ont divers rôles à jouer pour maintenir la biodiversité animale et végétale ;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
963;Ne sais pas;Pas eut l'occasion d'y reflechir;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
964;Oui, tout à fait d'accord;Ils jouent un rôle dans les cycles biologiques;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
965;Oui, tout à fait d'accord;Parce qu'on est très loin de connaitre les millions d'insectes du monde, et encore moins les milliers d'espèces qui disparaissent avant même qu'on les connaisse.;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
966;Oui, tout à fait d'accord;Ils font un travail considérable, chacun est utile, ils font partie de la chaîne alimentaire (si les pucerons disparaissent les coccinelles disparaîtront à leur tour et ainsi de suite), tout l'équilibre est menacé, de plus certains sont de grands pollinisateurs et participent à la reproduction des plantes...;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
967;Oui, tout à fait d'accord;sans eux, pas de dégradations des matières organiques, végétales. Pas de pollinisation aussi (donc pas d'alimentation), pas de diversité génétique chez les plantes;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
968;Oui, tout à fait d'accord;sans que l'on ne s'en rende compte ils sont à l'origine de beaucoup de phénomènes dont nous dépendons ( ex pollinisation) et sont la base de la chaine alimentaire.;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969;Ne sais pas;certains insectes sont des ravageurs redoutables, d'autres transmettent de graves maladies, d'autres sont nécessaires aux écosystèmes : c'est une question complexe;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
970;Oui, tout à fait d'accord;Les butineurs notamment sont essentiels pour le développement des plantes et en conséquence, pour notre alimentation ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
971;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
972;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
973;Oui, tout à fait d'accord;Ils sont une part essentielle de la chaîne alimentaire, participent à la reproduction des plantes et à la fertilisation des sols;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
974;Oui, tout à fait d'accord;Il sont indispensables au maintien de l'équilibre planétaire, via le recyclage de la matière, la pollinisation, et leur place dans la chaîne alimentaire.;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
975;Oui, tout à fait d'accord;Chacun à son rôle pour la préservation de la biodiversite ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
976;Oui, tout à fait d'accord;Ils apportent la matière organique à la terre ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
977;Oui, d'accord;Sans insectes, pas de nourriture pour certaines espèces ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
978;Oui, tout à fait d'accord;Ils sont fondamentaux à grand nombre d’interactions dans les écosystèmes, remplissent un rôle clé;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
979;Oui, d'accord;Indispensable à l équilibre des écosystèmes, pollinisation des plantes, arbres,..... ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
980;Oui, tout à fait d'accord;Certaines espèces participent à la polléniation, au nettoyage de la nature, à la régulation d'espèces invasives;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981;Oui, tout à fait d'accord;ils sont utiles à l’équilibre du vivant (pollinisateur, recyclent la matière, aèrent les sols, fertilisent les sols...);1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
982;Oui, tout à fait d'accord;Nous sommes complètement dépendants, c'est une catastrophe écologique ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
983;Oui, tout à fait d'accord;Protéger le vivant dans son ensemble et utiles aux écosystèmes et protéger les chaînes alimentaires;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
984;Oui, tout à fait d'accord;Ils ont uen grande importance dans toute la chaîne ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
985;Oui, tout à fait d'accord;Ils dégoûtent donc on ne veut pas croire leur utilité et on veut les éliminer en utilisant des méthodes polluantes et contre-productive ;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
986;Oui, tout à fait d'accord;Car ils participent à la décomoposition des matières, ils pollenisent et permettent d'assurer un équilibre;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
987;Oui, tout à fait d'accord;Les insectes ont différents rôles indispensables comme la pollinisation, la décomposition...;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
988;Oui, d'accord;Car on les supprime beaucoup dans les cultures avec les pesticides etc;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
989;Oui, tout à fait d'accord;L'urbanisation, le changement climatique, les produits nocifs, les micros plastiques, ... agissent sur tous les êtres vivants y compris les insectes;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
990;Oui, tout à fait d'accord;Parce qu'il participe à la chaine alimentaire, qu'ils participent de ce fait aux divers équilibres de notre monde, qu'ils fertilisent les sols, permettent aux plantes de fructifier.... ;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
991;Oui, d'accord;Parce que la terre en a besoin ;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
992;Oui, tout à fait d'accord;"Peut être pas tous à protéger (moustique tigrepar exemple)
Je pense qu'ils ont un rôle important dans la chaîne alimentaire de certains animaux ainsi que pour la polinnisation ";1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
993;Oui, tout à fait d'accord;PAr principe, déjà, par utilitarisme ensuite (pollinisateurs);1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
994;Oui, tout à fait d'accord;Équilibre de la biodiversité ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
